Accession,Gene Symbol,Description,mean_CLIP_enrichment,CLIP-seq FDR,Ribosome density change (log2),RNA-seq mRNA change upon Lin28a KD (log2),candidate_group,binding_site_count,n_sites_detected_2plus_libraries,n_sites_detected_3_libraries,max_detected_libraries,mean_detected_libraries,depth_max_35L33G,depth_mean_35L33G,depth_max_2J3,depth_mean_2J3,depth_max_polyclonal,depth_mean_polyclonal,entropy_max_35L33G,entropy_mean_35L33G,entropy_max_2J3,entropy_mean_2J3,entropy_max_polyclonal,entropy_mean_polyclonal,has_binding_site
NM_178755,Agbl2,cytosolic carboxypeptidase 2,,,,0.892032544847,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178757,Irf2bp1,interferon regulatory factor 2-binding protein 1,-1.7797768441175768,0.999999999990223,,0.424144508385,Not_candidate,1,1.0,0.0,2.0,2.0,26.0,26.0,,,14.0,14.0,0.972769638249,0.972769638249,,,0.6829081047,0.6829081047,True
NM_178761,Zfp672,zinc finger protein 672,,,,0.499629012348,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178762,Fam113a,protein FAM113A,-2.5168056629414237,0.999999999990223,,-0.641467474656,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178763,Zfp750,protein ZNF750,-1.2163085198177057,0.999999999990223,,1.15970819122,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178764,Fam168a,protein FAM168A,-1.8450338264886934,0.999999999990223,,0.0785417024036,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178766,Slc25a40,solute carrier family 25 member 40,0.9788839179430117,0.377210863257855,,-0.397826783375,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178771,Klhl26,kelch-like protein 26 isoform 2,-2.4049264124088534,0.999999999990223,,0.167096589514,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178772,Nceh1,neutral cholesterol ester hydrolase 1,1.3400137138014934,0.200823773483081,,-0.772089652026,Not_candidate,7,5.0,3.0,3.0,2.142857142857143,74.0,36.5,69.0,37.333333333333336,85.0,57.333333333333336,1.20744491296,1.024516839196,1.09711289473,0.8695606340933333,1.05213916622,0.8985205077866666,True
NM_178773,Ano4,anoctamin-4,,,,0.20381029169,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178774,Prr18,proline-rich protein 18,,,,-0.497091931427,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178778,Scai,protein SCAI,-0.19813155814256667,0.999999999990223,,-0.24657324545,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178779,Rnf152,E3 ubiquitin-protein ligase RNF152,,,,0.592915913349,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178782,Bcorl1,BCL-6 corepressor-like protein 1,-0.7230635767651,0.999999999990223,,1.15911379028,Not_candidate,1,0.0,0.0,1.0,1.0,,,16.0,16.0,,,,,0.864740096528,0.864740096528,,,True
NM_178785,Rasal3,RAS protein activator like-3,,,,-1.02303079573,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178787,Iffo1,intermediate filament family orphan 1 isoform b,-2.2505797547196935,0.999999999990223,,-0.18907494056,Not_candidate,1,0.0,0.0,1.0,1.0,,,4.0,4.0,,,,,1.03972077084,1.03972077084,,,True
NM_178789,Tmem117,transmembrane protein 117,,,,1.56073252914,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178793,Ccbe1,collagen and calcium-binding EGF domain-containing protein 1 precursor,,,,0.681489315433,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178795,Ppip5k1,inositol hexakisphosphate and,-1.9333510738203568,0.999999999990223,,0.188931766249,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178797,Far2,fatty acyl-CoA reductase 2,,,,0.011540180105,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178798,Slc7a6,Y+L amino acid transporter 2,1.16894404217795,0.2777259204722,,-0.305920462726,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178799,9330129D05Rik,"acyl-Coenzyme A dehydrogenase family, member 10-like",,,,0.622934940918,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178801,6030446N20Rik,transmembrane protein C18orf45 homolog,0.4649802978818712,0.70229997996827,,0.759476943598,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178802,Trim65,tripartite motif-containing protein 65,,,,2.02572529992,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178804,Slit2,slit homolog 2 protein precursor,1.36913004550265,0.190448456882239,,0.338539828445,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178848,Sirt5,NAD-dependent deacetylase sirtuin-5,-0.7839663577816364,0.999999999990223,,0.165322872767,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178854,Cnot6l,CCR4-NOT transcription complex subunit 6-like isoform 2,1.0314014731052648,0.348492316941055,,-0.124002250256,Not_candidate,7,5.0,3.0,3.0,2.142857142857143,94.0,44.833333333333336,75.0,65.5,90.0,55.2,1.34977494218,0.987114430844,1.11893278058,0.98058431937825,1.13449067585,0.8133839790704,True
NM_178869,Ttll1,probable tubulin polyglutamylase TTLL1,-1.7544191143262566,0.999999999990223,,-0.253077257353,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178870,Hs3st3a1,heparan sulfate glucosamine 3-O-sulfotransferase,,,,0.612960904803,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178872,Trim36,E3 ubiquitin-protein ligase Trim36 isoform 1,0.3919499451331367,1.0,,-0.337210064798,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178873,Adck2,uncharacterized aarF domain-containing protein kinase 2,0.41640953543625403,1.0,,-0.690600460909,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178874,Tmcc2,transmembrane and coiled-coil domains protein 2,0.6886433052254602,0.557639154963367,,0.639460935258,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178875,Zfp935,KRAB zinc finger protein isoform 1,0.12943470180761735,0.938712829347027,,0.652619201878,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178877,Nhedc2,mitochondrial sodium/hydrogen exchanger 9B2,0.22586140903719165,0.874831628890983,,-0.238048382099,Not_candidate,3,3.0,1.0,3.0,2.3333333333333335,31.0,31.0,19.0,13.0,49.0,22.666666666666668,1.17574402535,1.17574402535,0.691761498852,0.6882850931903333,0.974314752869,0.8232753461406667,True
NM_178879,B3gnt9-ps,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 9 precursor",,,,1.16084255884,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178882,D2hgdh,"D-2-hydroxyglutarate dehydrogenase, mitochondrial precursor",-3.28788161060427,0.999999999990223,,0.132328545541,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178883,Gorab,RAB6-interacting golgin,-0.3511922459953671,0.999999999990223,,-0.365224769914,Not_candidate,2,2.0,1.0,3.0,2.5,22.0,22.0,37.0,26.0,24.0,19.5,0.995737499178,0.995737499178,1.05492016799,0.8650313782845,1.07755632707,0.788979375304,True
NM_178884,Obsl1,obscurin-like 1,-2.3407086034966738,0.999999999990223,,0.787871842271,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178885,AI182371,hemolytic complement-like isoform 1 precursor,,,,0.689518967171,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178886,Ldlrad3,low-density lipoprotein receptor class A domain-containing protein 3 precursor,0.805676507293876,0.48101564925329,,-0.146902786007,Not_candidate,12,8.0,2.0,3.0,1.8333333333333333,119.0,39.0,86.0,48.8,128.0,49.75,1.34946159356,0.9587689966817776,1.29052209612,0.9935658052272001,1.53302605251,1.068898127053625,True
NM_178887,Fibcd1,fibrinogen C domain-containing protein 1,,,,0.2858440799,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178888,Garnl3,GTPase-activating Rap/Ran-GAP domain-like protein 3,-1.8883510766016098,0.999999999990223,,-0.051104220806,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178889,Zscan29,zinc finger and SCAN domain-containing protein 29,0.04988815744823664,0.999375006944658,,-0.27232242765,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178890,Abtb2,ankyrin repeat and BTB/POZ domain-containing protein 2,-1.7420716370658367,0.999999999990223,,0.604940675438,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178893,Coro2a,coronin-2A,,,,0.520939840743,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178898,Zfp956,uncharacterized protein LOC101197,,,,0.165512418733,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178900,Prkd2,serine/threonine-protein kinase D2,-1.2486622082552963,0.999999999990223,,0.171752461853,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178901,AI467606,transmembrane protein C16orf54 homolog,-0.9009454654056411,0.999999999990223,,0.279832608143,Not_candidate,2,1.0,0.0,2.0,1.5,15.0,15.0,4.0,4.0,5.0,5.0,0.882310924515,0.882310924515,0.562335144619,0.562335144619,1.05492016799,1.05492016799,True
NM_178906,AI593442,uncharacterized protein C11orf87 homolog isoform 2,,,,0.749910389024,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178908,Fam26e,protein FAM26E,2.060092515813403,0.0398341454104934,,0.282450149816,Not_candidate,1,1.0,1.0,3.0,3.0,16.0,16.0,35.0,35.0,44.0,44.0,0.685314207276,0.685314207276,0.771502133332,0.771502133332,1.01158729547,1.01158729547,True
NM_178911,Pld4,phospholipase D4,,,,1.36678428794,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178914,Spata7,spermatogenesis-associated protein 7 homolog,-0.16353728768918238,0.999999999990223,,-0.0441702173519,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178915,Tmem179,transmembrane protein 179,,,,1.78450127543,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178916,Rfesd,Rieske domain-containing protein,0.149616812499071,0.851396838169041,,-0.266151805442,Not_candidate,2,1.0,0.0,2.0,1.5,,,47.0,36.0,14.0,14.0,,,1.06835833888,0.9907022819085001,0.519579839131,0.519579839131,True
NM_178919,Lmf2,lipase maturation factor 2,-1.5137346646821201,0.999999999990223,,0.526531594213,Not_candidate,3,0.0,0.0,1.0,1.0,6.0,6.0,,,33.0,22.5,1.01140426471,1.01140426471,,,1.03972077084,0.9633311211515,True
NM_178920,Mal2,protein MAL2,,,,0.00061357520726,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178925,Nsun3,putative methyltransferase NSUN3,-0.8742158878466136,0.999999999990223,,0.0195061708071,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178926,Vmac,vimentin-type intermediate filament-associated,-2.283279033566657,0.999999999990223,,-0.291090447747,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178928,Afap1l1,actin filament-associated protein 1-like 1,,,,0.338892220499,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178929,Kazald1,kazal-type serine protease inhibitor domain-containing protein 1,,,,1.02856558442,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178930,Gbf1,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1,-1.0914645705796846,0.999999999990223,,0.305293647463,Not_candidate,11,6.0,4.0,3.0,1.9090909090909092,56.0,39.0,72.0,33.857142857142854,47.0,27.25,1.24837027521,0.8807345580978333,1.17553075814,0.8891424309148572,1.01760298612,0.78919125399875,True
NM_178931,Tnfrsf14,tumor necrosis factor receptor superfamily member 14 precursor,,,,1.73621087062,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178932,Aoc2,retina-specific copper amine oxidase,-2.0355967765604532,0.999999999990223,,0.0842507181307,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178934,Slc2a12,"solute carrier family 2, facilitated glucose transporter member 12",,,,0.265710692634,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178936,Tmem56,transmembrane protein 56,,,,0.607208012065,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_178939,Pdrg1,p53 and DNA damage-regulated protein 1,-1.0459357461237986,0.999999999990223,,-0.0961171353656,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_180956,Ndrg3,protein NDRG3 isoform 1,-1.3185339155616536,0.999999999990223,,0.0280903984996,Not_candidate,4,3.0,0.0,2.0,1.75,30.0,19.666666666666668,16.0,16.0,31.0,24.0,1.24879935829,0.9392855809543335,0.69314718056,0.69314718056,1.05894303593,0.8513236459106667,True
NM_180958,Ccdc79,coiled-coil domain-containing protein 79,,,,-1.49257818645,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181048,A130010J15Rik,UPF0739 protein C1orf74 homolog,-0.06440062747027066,0.999999999990223,,-0.609781983899,Not_candidate,1,1.0,0.0,2.0,2.0,,,46.0,46.0,35.0,35.0,,,0.689361683144,0.689361683144,0.933714291478,0.933714291478,True
NM_181061,Cenpk,centromere protein K isoform 2,0.9579075850364304,0.361791100046929,,-0.803556045955,Not_candidate,1,1.0,1.0,3.0,3.0,70.0,70.0,90.0,90.0,136.0,136.0,1.15886876964,1.15886876964,1.33689698109,1.33689698109,1.44240251027,1.44240251027,True
NM_181071,Tanc2,protein TANC2,-0.09971433691315364,0.999999999990223,,1.05105904528,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181073,Plekhh1,pleckstrin homology domain-containing family H member 1,-1.5181398684107832,0.999999999990223,,0.855206087527,Not_candidate,1,1.0,1.0,3.0,3.0,15.0,15.0,13.0,13.0,7.0,7.0,0.636514168295,0.636514168295,0.61724176973,0.61724176973,0.955699891113,0.955699891113,True
NM_181074,Lingo1,leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1 precursor,,,,0.235544003614,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181266,Zfp120,zinc finger protein 120 isoform 1 precursor,1.4766875998984001,0.152646670902954,,-0.825847456955,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181277,Col14a1,collagen alpha-1(XIV) chain precursor,,,,1.52344728407,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181315,Car5b,"carbonic anhydrase 5B, mitochondrial precursor",,,,-0.83974554163,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181317,Kcns2,potassium voltage-gated channel subfamily S,,,,0.393253316174,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181319,Tbx22,T-box transcription factor TBX22 isoform 2,,,,0.484106010527,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181323,Cwh43,PGAP2-interacting protein,,,,-0.609043585458,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181328,Slc25a29,mitochondrial carnitine/acylcarnitine carrier,,,,0.545916605792,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181344,C1rl,complement C1r subcomponent-like protein,,,,-0.218244608264,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181345,Npm2,nucleoplasmin-2,,,,-2.67064717478,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181348,Prune2,protein prune homolog 2,0.45834966706499164,0.711595271123211,,-0.734055873889,Not_candidate,16,10.0,6.0,3.0,2.0,95.0,34.63636363636363,78.0,39.7,100.0,34.54545454545455,1.34104259084,0.9081683086300909,1.15057485602,0.9046430549632,1.07952957333,0.8458075496238181,True
NM_181390,Mustn1,musculoskeletal embryonic nuclear protein 1,,,,0.0,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181395,Pxdn,peroxidasin homolog precursor,1.1101047061412324,0.307095084823488,,1.00453196774,Not_candidate,4,1.0,0.0,2.0,1.25,30.0,30.0,13.0,13.0,20.0,16.0,1.07603420911,0.9389263808265,0.983961446001,0.983961446001,0.92650660329,0.8028499346410001,True
NM_181397,Rftn1,raftlin,-1.1277734675221647,0.999999999990223,,1.43254973556,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181400,Wdr47,WD repeat-containing protein 47,-0.9325504673982014,0.999999999990223,,0.0804794231273,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181402,Parp11,poly [ADP-ribose] polymerase 11,-0.28322213943726804,0.999999999990223,,-0.776971691377,Not_candidate,2,1.0,1.0,3.0,2.0,28.0,28.0,26.0,26.0,23.0,18.0,0.598269588585,0.598269588585,0.969959435551,0.969959435551,1.09283055353,1.088920855495,True
NM_181403,Vps37c,vacuolar protein sorting-associated protein 37C,-0.8589740286253144,0.999999999990223,,0.193058781981,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181404,Kank1,KN motif and ankyrin repeat domain-containing protein 1,0.7225068215529014,0.531798321098541,,0.35236709721,Not_candidate,11,7.0,4.0,3.0,2.0,70.0,34.142857142857146,64.0,30.833333333333332,82.0,28.22222222222222,1.08889997535,0.904855706714,1.21606164833,0.9382208222549999,1.09478022601,0.8949022375584446,True
NM_181405,Rnpepl1,arginyl aminopeptidase-like 1,-1.9982529389331265,0.999999999990223,,0.0678857879017,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181407,Me3,"NADP-dependent malic enzyme, mitochondrial precursor",,,,-0.689073525185,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181409,Mtmr11,myotubularin-related protein 11,,,,0.423281668372,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181413,Anks1,ankyrin repeat and SAM domain-containing protein 1A,-2.1272551891045133,0.999999999990223,,0.547888853321,Not_candidate,2,2.0,2.0,3.0,3.0,12.0,9.0,10.0,7.5,17.0,11.0,0.887694275799,0.7904207281794999,1.05492016799,0.8639659174995,1.0027399544,0.751571188969,True
NM_181415,Atrnl1,attractin-like protein 1 precursor,0.983810388055554,0.370466563774618,,0.258618747582,Not_candidate,7,3.0,0.0,2.0,1.4285714285714286,24.0,12.5,24.0,14.25,22.0,15.5,0.925129083572,0.7853303166285,1.38629436112,1.08651279119775,0.936888307539,0.7811898336325,True
NM_181418,Ushbp1,Usher syndrome type-1C protein-binding protein 1,,,,-0.674345397739,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181419,Zfp599,zinc finger-like protein,-0.14888047766492138,0.999999999990223,,0.096997332161,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181420,Fn3krp,ketosamine-3-kinase,0.07890460028952767,0.977276233911829,,0.501408347684,Not_candidate,6,5.0,1.0,3.0,2.0,53.0,36.0,37.0,28.75,29.0,24.5,1.19241915773,0.8287447590945001,1.07021285365,0.90787079923225,1.17351735498,0.90953933415625,True
NM_181422,Pkd2l1,polycystic kidney disease 2-like 1,,,,0.393390217456,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181424,Gtpbp5,GTP binding protein 5,-3.0013228217349233,0.999999999990223,,0.173683318493,Not_candidate,1,0.0,0.0,1.0,1.0,,,,,11.0,11.0,,,,,1.03619878482,1.03619878482,True
NM_181444,Gprc5a,retinoic acid-induced protein 3,-0.10717670614341761,0.999999999990223,,1.64438675597,Not_candidate,1,0.0,0.0,1.0,1.0,43.0,43.0,,,,,0.952262684413,0.952262684413,,,,,True
NM_181452,Mtvr2,mammary tumor virus receptor 2 isoform 1,-3.8525009503672103,0.999999999990223,,-0.135855250254,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181540,Tm6sf2,transmembrane 6 superfamily member 2,,,,0.179207087557,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181541,Caprin2,caprin-2,-1.1979928027151328,0.999999999990223,,-0.194115360083,Not_candidate,2,1.0,1.0,3.0,2.0,49.0,30.5,28.0,28.0,81.0,81.0,1.20218990934,1.0449420925694999,0.940691180658,0.940691180658,1.35713955785,1.35713955785,True
NM_181542,Slfn10-ps,schlafen 10,,,,-0.37811935626,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181543,Gpr151,probable G-protein coupled receptor 151 protein,,,,-0.554264353452,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181545,Slfn8,schlafen 8 isoform 1,,,,-0.118637021006,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181546,Syt14,synaptotagmin-14,0.13720016787837466,0.929869347075352,,0.110626220871,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181547,Nostrin,nostrin,,,,0.656380469688,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181569,Nprl3,nitrogen permease regulator 3-like protein,-1.5552397159611047,0.999999999990223,,-0.276488338282,Not_candidate,3,2.0,1.0,3.0,2.0,24.0,24.0,27.0,22.666666666666668,35.0,35.0,0.778132548171,0.778132548171,1.03460123291,0.9365148400726667,0.801402027262,0.6843314604440001,True
NM_181577,Ccdc85a,coiled-coil domain-containing protein 85A,-0.6062595296797357,0.999999999990223,,0.884449375061,Not_candidate,1,0.0,0.0,1.0,1.0,,,,,15.0,15.0,,,,,0.970115783987,0.970115783987,True
NM_181579,Pof1b,protein POF1B,1.2153426756124703,0.2378736050837,,-1.1470392299,Not_candidate,1,1.0,0.0,2.0,2.0,65.0,65.0,37.0,37.0,,,0.699647983,0.699647983,1.33198598047,1.33198598047,,,True
NM_181584,Gab3,GRB2-associated-binding protein 3,,,,-0.249357990845,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181585,Pik3r3,phosphatidylinositol 3-kinase regulatory subunit gamma,0.11637687210309666,0.951777538966092,,-0.698503928354,Not_candidate,1,0.0,0.0,1.0,1.0,,,13.0,13.0,,,,,1.09283055353,1.09283055353,,,True
NM_181588,Cmbl,carboxymethylenebutenolidase homolog,,,,2.32198900382,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181591,Txndc3,thioredoxin domain-containing protein 3 isoform,,,,0.998308794379,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181593,Itpkc,inositol-trisphosphate 3-kinase C,-2.7354420010774234,0.999999999990223,,0.326248863132,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181595,Ppp1r9a,neurabin-1,0.42456604056969466,0.734033010291799,,-0.105329040835,Not_candidate,12,8.0,3.0,3.0,1.9166666666666667,83.0,28.0,37.0,20.142857142857142,53.0,28.875,1.01140426471,0.899345012138,1.37050238992,0.8173621992764285,1.09703239035,0.8189591127425,True
NM_181649,Ccdc75,coiled-coil domain-containing protein 75,-0.7179138459911757,0.999999999990223,,-0.247214786258,Not_candidate,2,1.0,0.0,2.0,1.5,16.0,12.0,22.0,22.0,,,1.34212572275,1.1582202378095001,0.585952618304,0.585952618304,,,True
NM_181666,Fuk,L-fucose kinase isoform 2,-3.05826368944799,0.999999999990223,,0.202034664043,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181728,Art3,ecto-ADP-ribosyltransferase 3 precursor,,,,-2.14521242562,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181729,Muc6,mucin-6 precursor,,,,-0.533789226538,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181748,Gpr120,omega-3 fatty acid receptor 1,,,,-0.292589150637,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181749,Gpr142,probable G-protein coupled receptor 142,,,,0.0,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181751,Gpr119,glucose-dependent insulinotropic receptor,,,,-0.668647418811,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181752,Gpr135,probable G-protein coupled receptor 135,,,,2.3228491048,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181796,Gstp2,glutathione S-transferase P 2,-2.9381929685565997,0.999999999990223,,-0.421933623375,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181815,4930534B04Rik,centrosomal protein of 128 kDa,-0.09666826525065468,0.999999999990223,,0.0916103175098,Not_candidate,3,1.0,0.0,2.0,1.3333333333333333,22.0,22.0,31.0,30.333333333333332,,,1.05947829265,1.05947829265,1.06060180561,0.8666801893813333,,,True
NM_181816,Ccdc67,coiled-coil domain-containing protein 67,,,,0.397552422175,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181819,Wfikkn2,"WAP, kazal, immunoglobulin, kunitz and NTR domain-containing protein 2 precursor",0.9481163765132666,1.0,,-0.845183353774,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181820,Tmc4,transmembrane channel-like protein 4,-4.922196021108366,0.999999999990223,,0.82979025649,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181821,Hcfc1r1,host cell factor C1 regulator 1,-4.1276007160230535,0.999999999990223,,0.107562393509,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181848,Optn,optineurin,-1.7440290535419865,0.999999999990223,,-0.281535712811,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181857,Poln,DNA polymerase nu,,,,-0.316047429384,Not_candidate,0,,,,,,,,,,,,,,,,,False
NM_181858,Cd59b,CD59B glycoprotein precursor,,,,-0.528822671601,Not_candidate,0,,,,,,,,,,,,,,,,,False
