Accession,Gene Symbol,Description,candidate_group,high_confidence,Ribosome density change (log2),RNA-seq mRNA change upon Lin28a KD (log2),mean_CLIP_enrichment,CLIP-seq FDR,total_binding_site_count,binding_site_count,dominant_binding_region,5UTR_site_count,CDS_site_count,3UTR_site_count,is_ER_or_protein_folding,is_membrane_or_transmembrane,is_secretory_or_extracellular,is_Golgi_or_trafficking,is_lysosome_or_endosome,is_receptor_or_signaling,is_transporter_or_channel,is_adhesion_or_ECM,is_other_or_unclear,is_adhesion_or_ECM,ER_membrane_core,ER_membrane_broad
NM_172850,Ankmy1,ankyrin repeat and MYND domain-containing protein 1,Not_candidate,False,,-0.489729984448,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172853,Cdh7,cadherin-7 precursor,Not_candidate,False,,0.696856718128,,,0,0,none,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False
NM_172854,Olfml2a,olfactomedin-like protein 2A precursor,Not_candidate,False,,-1.41465218421,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172856,Lass6,ceramide synthase 6,Not_candidate,False,,-0.0684278552063,1.8601680371256268,0.0635391739451296,8,8,3UTR,0,2,6,False,False,False,False,False,False,False,False,True,False,False,False
NM_172857,Exd1,exonuclease 3'-5' domain-containing protein 1,Not_candidate,False,,-0.518893766107,-0.8368190214525048,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_172858,Pak7,serine/threonine-protein kinase PAK 7,Not_candidate,False,,2.01919898695,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_172859,6330439K17Rik,ankyrin repeat-containing protein C20orf12 homolog,Not_candidate,False,,0.175604543004,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172861,Slc7a14,probable cationic amino acid transporter,Not_candidate,False,,-0.234885494837,,,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_172862,Frem2,FRAS1-related extracellular matrix protein 2 precursor,Not_candidate,False,,-0.659177714728,1.0272270048714909,0.349097569105745,21,21,CDS,0,17,4,False,False,True,False,False,False,False,True,False,True,True,True
NM_172863,Zfp697,zinc finger protein 697,Not_candidate,False,,-0.348528459118,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172864,Wdr63,WD repeat domain 63,Not_candidate,False,,-0.218825266925,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172865,Manea,"glycoprotein endo-alpha-1,2-mannosidase",Not_candidate,False,,-0.376872703877,1.018432499752743,0.35580202058009,6,6,CDS,0,4,2,False,False,True,False,False,False,False,False,False,False,True,True
NM_172866,Rgp1,retrograde Golgi transport protein RGP1 homolog,Not_candidate,False,,0.112121356991,-1.3266188372574634,0.999999999990223,2,2,3UTR,0,0,2,False,False,False,True,False,False,False,False,False,False,True,True
NM_172868,Palm2,paralemmin-2,Not_candidate,False,,-0.836285345696,0.3035775539676373,1.0,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172870,Bnc2,zinc finger protein basonuclin-2,Not_candidate,False,,-0.0809042039904,0.4711625657381557,0.702265411882781,6,6,tie,0,3,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_172872,Kank4,KN motif and ankyrin repeat domain-containing protein 4,Not_candidate,False,,0.759880735092,-0.8159681073160062,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_172873,Cdcp2,CUB domain-containing protein 2 precursor,Not_candidate,False,,-1.01771670262,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172874,Podn,podocan precursor,Not_candidate,False,,0.989754822822,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172875,Adc,antizyme inhibitor 2,Not_candidate,False,,0.817140222943,-1.0403562783668487,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172876,Gpatch3,G patch domain-containing protein 3,Not_candidate,False,,0.0419095102219,-2.06671898054496,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172877,Pramef8,PRAME family member 8,Not_candidate,False,,-0.158034705371,-1.345313429951451,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172878,Ttc34,tetratricopeptide repeat protein 34,Not_candidate,False,,0.982574919203,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172879,4932412H11Rik,leucine-rich repeat and death domain-containing,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172882,Wdfy3,WD repeat and FYVE domain-containing protein 3,Not_candidate,False,,0.104308188651,-0.2533407457323086,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172883,Mfsd7a,major facilitator superfamily domain-containing,Not_candidate,False,,0.60205299943,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172884,2900026A02Rik,uncharacterized protein KIAA1671,Not_candidate,False,,0.809662598015,1.041925950799763,0.343057557020847,6,6,3UTR,0,0,6,False,False,False,False,False,False,False,False,True,False,False,False
NM_172885,Tmem132d,transmembrane protein 132D precursor,Not_candidate,False,,1.99486376576,,,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_172887,Fry,furry homolog,Not_candidate,False,,0.266260992991,-0.13020615108597,0.999999999990223,9,9,CDS,0,6,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_172888,Svs1,seminal vesicle-secreted protein I precursor,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,True,True,False,False,False,False,False,False,True,True
NM_172890,Slc6a11,sodium- and chloride-dependent GABA transporter 3,Not_candidate,False,,-0.132931604655,,,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_172891,Styk1,tyrosine-protein kinase STYK1,Not_candidate,False,,1.15881985802,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_172892,Slc13a4,"solute carrier family 13, member 4",Not_candidate,False,,-0.267299121873,,,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_172893,Parp12,poly [ADP-ribose] polymerase 12,Not_candidate,False,,0.274665861625,-1.6272315074764132,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172895,Fam71e2,uncharacterized protein LOC243822,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172896,Nlrp4a,"NACHT, LRR and PYD domains-containing protein",Not_candidate,False,,-0.151929970953,-0.9595887722871635,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172898,Kirrel2,kin of IRRE-like protein 2 precursor,Not_candidate,False,,0.623082240576,-1.4514570277028802,0.999999999990223,3,3,CDS,0,2,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_172900,Siglecg,sialic acid binding Ig-like lectin G precursor,Not_candidate,False,,1.63018234566,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172903,Man2a2,alpha-mannosidase 2x,Not_candidate,False,,0.129881039306,-1.1291077293677865,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172904,Fsd2,fibronectin type III and SPRY domain-containing,Not_candidate,False,,0.765223850438,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172907,Olfml1,olfactomedin-like 1 precursor,Not_candidate,False,,-0.17838008954,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172909,Cd163l1,CD163 molecule-like 1 precursor,Not_candidate,False,,-1.35006245974,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172910,Dlgap2,disks large-associated protein 2 isoform 1,Not_candidate,False,,-0.372390323963,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172911,D8Ertd82e,tyrosine-protein kinase SgK223,Not_candidate,False,,0.358446825061,-1.9636108027308168,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_172912,Abcc12,multidrug resistance-associated protein 9,Not_candidate,False,,0.54751183861,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172913,Tox3,TOX high mobility group box family member 3,Not_candidate,False,,-0.0523861061965,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172914,Ccdc113,coiled-coil domain-containing protein 113,Not_candidate,False,,1.01477184075,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172916,Hydin,hydrocephalus-inducing protein,Not_candidate,False,,-0.674634245994,-1.2770684080857366,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172918,Zfp317,zinc finger protein 317,Not_candidate,False,,-0.0474594776327,-0.3353825958480053,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172919,Zfp846,zinc finger protein 846,Not_candidate,False,,-0.100921824907,-0.3139773658774743,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172921,Fam55d,hypothetical protein LOC244853,Not_candidate,False,,0.039434470704,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172922,Ankk1,ankyrin repeat and protein kinase,Not_candidate,False,,0.472576780425,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_172923,AI118078,transmembrane protein C15orf27 homolog,Not_candidate,False,,-0.504399896086,,,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_172924,C230081A13Rik,pseudopodium-enriched atypical kinase 1,Not_candidate,False,,0.0191008990682,0.8985300147257108,0.417092875645289,35,35,3UTR,1,15,19,False,False,False,False,False,True,False,False,False,False,False,False
NM_172926,Snx14,sorting nexin-14,Not_candidate,False,,-0.275120602708,2.0275191372935297,0.0424599811881367,0,0,none,0,0,0,False,False,False,True,False,False,False,False,False,False,True,True
NM_172928,Dclk3,serine/threonine-protein kinase DCLK3,Not_candidate,False,,-1.51664204251,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_172930,Fam70a,protein FAM70A,Not_candidate,False,,1.33279458247,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172931,Hsf3,heat shock factor protein 3,Not_candidate,False,,0.0,,,0,0,none,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True
NM_172932,Nlgn3,neuroligin-3 precursor,Not_candidate,False,,1.48961546799,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172935,Amdhd2,putative N-acetylglucosamine-6-phosphate deacetylase,Not_candidate,False,,0.364545787592,-2.4186847493728165,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_172937,Shprh,E3 ubiquitin-protein ligase SHPRH isoform b,Not_candidate,False,,-0.279033319059,0.418930143562874,0.742553900791417,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172938,Scml4,sex comb on midleg-like protein 4,Not_candidate,False,,-0.360969975354,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172939,Ankrd57,ankyrin repeat domain-containing protein 57,Not_candidate,False,,0.0673626770727,0.683834607689866,0.553296392975411,2,2,3UTR,0,0,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_172945,Ankrd13b,ankyrin repeat domain-containing protein 13B,Not_candidate,False,,0.276645819761,-2.530104153442944,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172946,Krt222,keratin-like protein KRT222,Not_candidate,False,,-0.766847600151,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172948,Mgat5b,"alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B",Not_candidate,False,,1.17706357675,-4.03103646813049,0.999999999990223,0,0,none,0,0,0,False,False,True,False,False,False,False,False,False,False,True,True
NM_172951,Sntg2,gamma-2-syntrophin,Not_candidate,False,,-0.493672470321,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172960,Adck5,uncharacterized aarF domain-containing protein kinase 5,Not_candidate,False,,0.442397908072,-1.658393663272734,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_172961,Abat,"4-aminobutyrate aminotransferase, mitochondrial isoform 1 precursor",Not_candidate,False,,-0.0631043544262,-0.8715699480384026,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172964,Arhgap28,rho GTPase-activating protein 28,Not_candidate,False,,-0.410486304032,-0.0830660098951436,0.999999999990223,2,2,CDS,0,2,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172967,4930503L19Rik,uncharacterized protein C18orf54 homolog precursor,Not_candidate,False,,-0.301725224425,-0.4212812129877537,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172979,Muc15,mucin-15 precursor,Not_candidate,False,,1.20809717049,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172987,Nkain3,sodium/potassium-transporting ATPase subunit beta-1-interacting protein 3 precursor,Not_candidate,False,,-1.25650373787,,,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_172988,Fbxl4,F-box/LRR-repeat protein 4,Not_candidate,False,,-0.496300092643,0.5214371043483784,0.666329783741871,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172989,Lpar1,lysophosphatidic acid receptor 1,Not_candidate,False,,-0.0353548733087,1.416673883829567,0.178386336937864,14,14,3UTR,0,2,12,False,False,False,False,False,True,False,False,False,False,False,False
NM_172991,C030048B08Rik,UPF0712 protein C7orf64 homolog,Not_candidate,False,,-0.253454284913,-0.053049170392821,0.999999999990223,6,6,3UTR,0,2,4,False,False,False,False,False,False,False,False,True,False,False,False
NM_172992,Phtf2,putative homeodomain transcription factor 2,Not_candidate,False,,-0.558853661613,1.7902856756201064,0.0767393495661832,33,33,CDS,0,18,15,False,False,False,False,False,False,False,False,True,False,False,False
NM_172993,Zfp512,zinc finger protein 512,Not_candidate,False,,-0.381469776043,-0.8429720993779216,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_172994,Ppp2r2c,serine/threonine-protein phosphatase 2A 55 kDa,Not_candidate,False,,0.156536000901,-0.2411280706787093,0.999999999990223,1,1,3UTR,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_172998,Rnft2,RING finger and transmembrane domain-containing,Not_candidate,False,,1.20105074455,-0.1456105439588066,0.999999999990223,0,0,none,0,0,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_173006,Pon3,serum paraoxonase/lactonase 3 precursor,Not_candidate,False,,-0.396143696889,0.8388585085803001,1.0,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173007,Tspan12,tetraspanin-12,Not_candidate,False,,-0.236776613575,0.9042393493065068,1.0,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173008,A430110N23Rik,scavenger receptor cysteine-rich domain-containing protein LOC284297 homolog precursor,Not_candidate,False,,0.0767923773279,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173012,Letm2,"LETM1 domain-containing protein LETM2,",Not_candidate,False,,-0.109350289,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173014,Lpcat2,lysophosphatidylcholine acyltransferase 2,Not_candidate,False,,-0.132759229127,0.3575854474784366,1.0,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173015,Mon1b,vacuolar fusion protein MON1 homolog B,Not_candidate,False,,-0.125013083014,-0.7286233199927299,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,True,False,False,False,False,False,False,True
NM_173016,Vat1l,synaptic vesicle membrane protein VAT-1,Not_candidate,False,,1.9442225925,,,0,0,none,0,0,0,False,True,False,True,False,False,False,False,False,False,True,True
NM_173018,Myo9a,myosin-IXa,Not_candidate,False,,-0.0984525316225,0.7986801771173541,0.484271948447632,28,28,CDS,0,25,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_173019,Pfkfb4,"6-phosphofructo-2-kinase/fructose-2,",Not_candidate,False,,0.580275731422,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173022,BC048403,UPF0536 protein C12orf66 homolog,Not_candidate,False,,0.417234477893,-0.9739529561215892,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173026,Zbtb11,zinc finger and BTB domain containing 11,Not_candidate,False,,-0.287113528993,0.4389324590735287,0.725771138740674,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173028,Vps13a,vacuolar protein sorting-associated protein 13A,Not_candidate,False,,-0.280231116681,1.915983401992713,0.0549452681086772,0,0,none,0,0,0,False,False,False,True,True,False,False,False,False,False,True,True
NM_173029,Adcy10,adenylate cyclase type 10,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173030,Galnt13,polypeptide N-acetylgalactosaminyltransferase,Not_candidate,False,,0.377285976064,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173031,BC066135,uncharacterized protein LOC271887,Not_candidate,False,,-2.55236369528,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173033,Tstd2,thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 2,Not_candidate,False,,-0.317748742526,-0.527925001721835,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173036,Gpr97,probable G-protein coupled receptor 97 precursor,Not_candidate,False,,0.512997335063,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173038,Tbcel,tubulin-specific chaperone cofactor E-like protein,Not_candidate,False,,0.365320957063,-1.0677935029840695,0.999999999990223,0,0,none,0,0,0,True,False,False,False,False,False,False,False,False,False,True,True
NM_173051,Serpinb1c,leukocyte elastase inhibitor C,Not_candidate,False,,-1.41859349934,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173052,Serpinb1b,leukocyte elastase inhibitor B,Not_candidate,False,,0.17203740135,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173068,Syt7,synaptotagmin-7 gamma isoform,Not_candidate,False,,0.371535094666,-0.4539304602292386,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173071,Bai2,brain-specific angiogenesis inhibitor 2 isoform 1 precursor,Not_candidate,False,,-0.465091658543,-1.0334892947350385,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173181,Fam164a,protein FAM164A,Not_candidate,False,,-0.425302236342,0.566084417914719,0.630574470532672,4,4,3UTR,0,1,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_173182,Fndc3b,fibronectin type III domain-containing protein 3B,Not_candidate,False,,0.448408331396,-0.9317262219616488,0.999999999990223,3,3,3UTR,0,1,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_173184,Rln3,relaxin-3 precursor,Not_candidate,False,,0.964378288225,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173185,Csnk1g1,casein kinase I isoform gamma-1,Not_candidate,False,,0.140644448391,0.2521881563441899,0.863932362008385,12,12,3UTR,1,4,7,False,False,False,False,False,True,False,False,False,False,False,False
NM_173189,Mcph1,microcephalin,Not_candidate,False,,-0.672331908043,-0.6212462540035802,0.999999999990223,15,15,CDS,0,8,7,False,False,False,False,False,False,False,False,True,False,False,False
NM_173212,Chrnb3,neuronal acetylcholine receptor subunit beta-3 isoform 1,Not_candidate,False,,0.294969193537,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173365,Gpr20,G-protein coupled receptor 20,Not_candidate,False,,-0.10889227312,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173367,Cypt3,cysteine-rich perinuclear theca 3,Not_candidate,False,,2.85849474443,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173368,Chd6,chromodomain helicase DNA binding protein 6,Not_candidate,False,,-0.0866841406854,1.0499183274176034,0.341252066646707,39,39,CDS,1,37,1,False,False,False,False,False,False,False,False,True,False,False,False
NM_173370,Cds1,phosphatidate cytidylyltransferase 1,Not_candidate,False,,0.580506010265,-0.2440616717125369,0.999999999990223,8,8,tie,0,4,4,False,False,False,False,False,False,False,False,True,False,False,False
NM_173371,H6pd,GDH/6PGL endoplasmic bifunctional protein precursor,Not_candidate,False,,-0.0649278362789,0.1836054897337754,0.906020807700637,3,3,3UTR,0,0,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_173372,Grm6,metabotropic glutamate receptor 6 precursor,Not_candidate,False,,0.783207004351,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173375,Fam180a,protein FAM180A precursor,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173379,Leprel1,prolyl 3-hydroxylase 2 precursor,Not_candidate,False,,0.272124099683,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173381,6720489N17Rik,uncharacterized protein LOC211378,Not_candidate,False,,0.416579452289,0.7636713715836733,0.507999198758392,4,4,tie,0,2,2,False,False,False,False,False,False,False,False,True,False,False,False
NM_173382,2810046L04Rik,proline and serine-rich protein 1,Not_candidate,False,,0.404137961578,-0.6865474467278984,0.999999999990223,11,11,3UTR,0,1,10,False,False,False,False,False,False,False,False,True,False,False,False
NM_173383,Dnd1,dead end protein homolog 1,Not_candidate,False,,0.0857595854517,-3.761702866750363,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173384,Sox30,transcription factor SOX-30,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173385,Cilp,cartilage intermediate layer protein 1 precursor,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173386,E330016A19Rik,uncharacterized protein LOC214763,Not_candidate,False,,0.449879742337,,,3,3,3UTR,0,0,3,False,False,False,False,False,False,False,False,True,False,False,False
NM_173387,Zfp879,zinc finger protein 879,Not_candidate,False,,-0.39770160621,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173390,Nhsl1,NHS-like protein 1 isoform 1,Not_candidate,False,,0.675741582675,0.0445109033746546,0.999999999990223,2,2,CDS,0,2,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173391,Tph2,tryptophan 5-hydroxylase 2,Not_candidate,False,,-1.34865153228,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173392,Zfyve16,zinc finger FYVE domain-containing protein 16,Not_candidate,False,,-0.175801542765,1.1380433799140084,0.283799732723439,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173393,Xkr6,X Kell blood group precursor related family member 6 homolog,Not_candidate,False,,-0.125500987,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173394,Ticam2,TIR domain-containing adapter molecule 2,Not_candidate,False,,0.376869994655,0.1925692815302347,0.90064529217065,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173395,Fam132b,protein FAM132B precursor,Not_candidate,False,,0.786030561757,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173397,Fitm2,fat storage-inducing transmembrane protein 2,Not_candidate,False,,-0.430708856527,-0.7488135550948973,0.999999999990223,2,2,CDS,0,2,0,False,True,False,False,False,False,False,False,False,False,True,True
NM_173398,Gpr171,probable G-protein coupled receptor 171,Not_candidate,False,,0.441439077169,,,0,0,none,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173401,Fbxo44,F-box only protein 44 isoform 1,Not_candidate,False,,0.767983056228,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173402,Rgs12,regulator of G-protein signaling 12 isoform A,Not_candidate,False,,0.082207541831,-1.1419694829486466,0.999999999990223,2,2,CDS,0,2,0,False,False,False,False,False,True,False,False,False,False,False,False
NM_173403,Slc10a4,sodium/bile acid cotransporter 4,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_173405,Amz1,archaemetzincin-1,Not_candidate,False,,-2.31642900466,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173408,Dcun1d3,DCN1-like protein 3,Not_candidate,False,,-0.0090174248228,0.6675206610323327,0.566358368054566,5,5,3UTR,0,0,5,False,False,False,False,False,False,False,False,True,False,False,False
NM_173411,BC030500,uncharacterized protein LOC234290,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173413,Rab8b,ras-related protein Rab-8B,Not_candidate,False,,-0.13880300242,-0.2587000131032156,0.999999999990223,5,5,3UTR,0,1,4,False,False,False,False,False,False,False,False,True,False,False,False
NM_173414,Lancl3,lanC-like protein 3,Not_candidate,False,,-1.26787750516,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173415,Nyx,nyctalopin precursor,Not_candidate,False,,-0.0890138332994,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173416,BC068281,WD repeat-containing protein C2orf44 homolog isoform 2,Not_candidate,False,,-0.0319609732589,-2.44577435828519,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173417,Kcns3,potassium voltage-gated channel subfamily S,Not_candidate,False,,0.452978555121,0.113162155423889,1.0,1,1,CDS,0,1,0,False,False,False,False,False,False,True,False,False,False,False,True
NM_173419,Dleu7,leukemia-associated protein 7 homolog,Not_candidate,False,,0.567918458374,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173421,BC030476,uncharacterized protein C8orf47 homolog,Not_candidate,False,,-0.18028624309,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173424,Zbtb37,zinc finger and BTB domain-containing protein 37,Not_candidate,False,,-0.16776012298,0.130890875813268,0.941089461568438,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173426,Fam110b,protein FAM110B,Not_candidate,False,,0.932211374233,-2.41777408262277,0.999999999990223,1,1,CDS,0,1,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173427,Klhdc7a,kelch domain-containing protein 7A,Not_candidate,False,,1.54319863326,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173428,Sspo,SCO-spondin precursor,Not_candidate,False,,0.0,,,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
NM_173429,Zfp775,zinc finger protein 775,Not_candidate,False,,0.359475579799,-1.0726648014641824,0.999999999990223,0,0,none,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False
