Accession,Gene Symbol,CLIP-seq p-value,CLIP-seq FDR,RNA-seq reads (for normalization),CLIP-seq reads (35L33G),"CLIP-seq enrichment (35L33G, log2)",CLIP-seq reads (2J3),"CLIP-seq enrichment (2J3, log2)",CLIP-seq reads (polyclonal),"CLIP-seq enrichment (polyclonal, log2)",Ribosome density change (log2),Ribosome occupancy change (log2),RPF  reads (siLuc),RNA-seq short tag alignment reads (siLuc),RPF  reads (siLin28a),RNA-seq short tag alignment reads (siLin28a),"RNA-seq reads (untreated, RPKM)","RNA-seq reads (siLuc, RPKM)","RNA-seq reads (siLin28a, RPKM)",RNA-seq mRNA change upon Lin28a KD (log2),Description
NM_026934,Zc3h15,0.00839102756814191,0.152624785890496,679.0,1854.0,1.44781253537046,1951.0,1.52134640142518,1919.0,1.49749965947081,-0.176985665395372,-1.04322213096989,46.8059399282899,108.916501471272,22.7122320829448,59.7489838104339,36.3418389762,27.4324874198,36.3418389762,-0.404460808196,zinc finger CCCH domain-containing protein 15
NM_019682,Dynll1,0.918055637603186,0.999999999990223,1676.0,676.0,-1.30865494998934,659.0,-1.34534475931853,684.0,-1.29170679571645,-0.177546002024071,-0.354292063120128,721.171916677291,278.964372662926,564.139186828858,246.798704590619,38.8553192397,41.1579859386,38.8553192397,0.0828530582337,"dynein light chain 1, cytoplasmic"
NM_139229,Cog8,0.99842723107218,0.999999999990223,414.0,77.0,-2.41156530737203,30.0,-3.74277121584741,96.0,-2.09705468404715,-0.177731153297064,-0.283357223006292,18.9547392201529,20.454485983085,15.5746677287148,19.0104306383179,21.5542371326,20.237237159,21.5542371326,-0.0905256474702,conserved oligomeric Golgi complex subunit 8
NM_010209,Fh1,0.912690194765991,0.999999999990223,2471.0,1053.0,-1.22980387626716,1070.0,-1.20672026315411,902.0,-1.45288085042351,-0.178315306552372,-0.456353824105166,256.546140946861,169.214328412241,186.977477542034,139.553007664676,176.482874657,147.355202685,176.482874657,-0.26006870833,"fumarate hydratase, mitochondrial precursor"
NM_001082962,Snrpn,0.184588155824322,0.811714137035959,1887.0,2422.0,0.359935640089505,2360.0,0.322539276866801,2294.0,0.281635388939329,-0.178413194521473,-0.530084212638537,92.2904451612625,160.565741467517,63.9124539136615,125.831497205694,69.0145746115,50.4480379614,69.0145746115,-0.451334878056,small nuclear ribonucleoprotein-associated protein N
NM_181412,Zbed4,0.909611114306167,0.999999999990223,80.0,30.0,-1.38565369249774,26.0,-1.58496250072115,41.0,-0.947532580105864,-0.178424236576711,-0.189539526196943,3.38550107977196,16.5680905675402,2.96869700203573,16.4409316680876,0.796582956322,0.639278246534,0.796582956322,-0.278319612339,zinc finger BED domain-containing protein 4
NM_011647,Tsc2,0.920571971816604,0.999999999990223,1910.0,732.0,-1.38244267484364,729.0,-1.38835940921007,829.0,-1.20314453674316,-0.178692876882803,-0.0551258295023974,10.370551829421,31.0605028592859,9.98176493171713,33.8380922657491,30.424444122,33.2114646868,30.424444122,0.126053767256,tuberin isoform 1
NM_025949,Rps6ka6,0.0930910135403384,0.575583186280158,1607.0,2443.0,0.6039768786398,2503.0,0.638967155753689,2651.0,0.721813368933659,-0.178734587301579,-0.774953119016821,44.3109794984007,50.2663528641011,25.8956738267563,33.2504642654028,49.8016915311,31.1061616982,49.8016915311,-0.677257800545,ribosomal protein S6 kinase alpha-6
NM_027101,Polr2d,0.404119414627446,0.999999999990223,667.0,600.0,-0.152483111762866,648.0,-0.0416296244749137,546.0,-0.288307269681495,-0.178976993257433,-0.127016859084839,168.105927615717,64.9019152725991,153.938461895515,67.2820277991093,52.9474742884,51.2182339456,52.9474742884,-0.0478125400704,DNA-directed RNA polymerase II subunit RPB4 isoform 2
NM_025553,Mrpl11,0.149139283305619,0.732608430693893,565.0,674.0,0.254085449106311,849.0,0.586660788193181,771.0,0.447798794436198,-0.180116870739601,-0.203552644244241,142.106320116146,54.099678488295,123.406473453422,53.2279589563965,17.1281746821,16.9415255424,17.1281746821,-0.0157153665896,"39S ribosomal protein L11, mitochondrial precursor"
NM_010864,Myo5a,0.0839851392467443,0.546725696663516,1251.0,1949.0,0.639239561704354,2121.0,0.761190093982146,2001.0,0.677207411903375,-0.180501591337681,-0.223608856770803,2.30542762849714,19.9045314444344,1.97441535697893,19.3185879200181,14.0383086689,13.3306358634,14.0383086689,-0.0740819347146,myosin-Va
NM_016810,Gosr1,0.681558252791628,0.999999999990223,555.0,390.0,-0.507916275416155,322.0,-0.783550718029582,332.0,-0.739562705652245,-0.180989348177801,-0.422624940017881,40.3648842684015,25.7212455158759,30.1148654950272,21.7546666895117,17.5963470756,17.5014394107,17.5963470756,-0.00775817189267,Golgi SNAP receptor complex member 1
NM_010816,Morc1,0.409939826550309,0.999999999990223,1262.0,1051.0,-0.26371993449525,1218.0,-0.0511565131673401,1093.0,-0.207241900994995,-0.181623802851624,-0.474121342349924,36.4553319425237,45.9283389572731,26.2443796375031,37.4999083210772,49.2998009363,39.901417149,49.2998009363,-0.30445411633,MORC family CW-type zinc finger protein 1
NM_026054,2810474O19Rik,0.0550375375629648,0.433373481648552,1376.0,2391.0,0.796688830063141,2490.0,0.855196462105872,2733.0,0.989484683471096,-0.181698122272166,-0.495203240661414,20.5163367373058,29.1689798335366,14.5555556553829,23.4718216093903,28.3394212982,25.5126950376,28.3394212982,-0.151033043233,uncharacterized protein C12orf35 homolog
NM_011873,Dazap2,0.858575706836385,0.999999999990223,584.0,240.0,-1.2794034782408,313.0,-0.897672065579139,270.0,-1.11014377311689,-0.181999329493236,0.800372855896436,67.6781698397184,15.7993347154827,117.864995320104,31.2149249149378,20.9254680652,30.3974328899,20.9254680652,0.536549891609,DAZ-associated protein 2
NM_001077190,Abi1,0.43645303953426,0.999999999990223,656.0,509.0,-0.365396123463471,647.0,-0.0198995574377049,542.0,-0.274941172517968,-0.18217960065834,-0.220119870690923,29.0665636895791,37.454315594637,24.9534735187598,36.482173655771,28.4808812984,27.1553713967,28.4808812984,-0.0685098235868,abl interactor 1 isoform 1
NM_011130,Polb,0.466365243162403,0.999999999990223,296.0,214.0,-0.466126271211305,277.0,-0.0953780480772584,243.0,-0.283581783237879,-0.182198482741971,-0.649534672192383,26.8554873152911,30.7192910372865,17.1199943836004,22.2192286126971,28.0199434462,20.1932416749,28.0199434462,-0.470594351002,DNA polymerase beta
NM_012000,Cln8,0.165560867127636,0.77140358870696,431.0,599.0,0.473931188332412,544.0,0.33522491750082,540.0,0.324597281663346,-0.182247815805625,0.180427839909289,29.0319017853884,16.2717726021874,32.8995287991636,20.9223815310386,7.17660889884,6.86374271344,7.17660889884,-0.0634033699076,protein CLN8
NM_153116,Gtpbp10,0.511794613747559,0.999999999990223,163.0,109.0,-0.576192291093424,108.0,-0.589367679841157,168.0,0.0433274316641006,-0.182722836949148,-0.940327687190734,29.3319075567556,40.5035854430795,15.2852824401781,23.956958722182,6.61580551943,2.98255848668,6.61580551943,-1.12343218465,GTP-binding protein 10
NM_025314,Dtd1,0.902739180839434,0.999999999990223,313.0,161.0,-0.954770746007002,104.0,-1.5803752312255,126.0,-1.30593606211946,-0.182749491909398,-0.320470396023392,29.3996913767397,29.4146107229615,23.5435294663729,26.7365263306504,28.9865703532,20.0421332655,28.9865703532,-0.530136707712,D-tyrosyl-tRNA(Tyr) deacylase 1
NM_029278,Nop14,0.253936857396667,0.938700160466316,1447.0,1661.0,0.198858779687139,1429.0,-0.0180464554174536,1719.0,0.248346962506254,-0.182940239582863,-0.953136322081148,41.6909319554455,70.0303792664687,21.533715975341,41.0614569484392,75.9979239819,45.3486921744,75.9979239819,-0.743618316066,nucleolar protein 14
NM_026883,1500011H22Rik,0.881006324780823,0.999999999990223,81.0,41.0,-0.965234581839323,46.0,-0.802963152940446,17.0,-2.18762700317577,-0.184027074993194,-0.0638337613877492,17.7466085767713,15.6561637718989,16.9785068267112,17.0163789375476,14.4255055179,17.5803784112,14.4255055179,0.283560779602,uncharacterized protein C12orf24 homolog
NM_024478,Grpel1,0.471317887342916,0.999999999990223,1475.0,1210.0,-0.285493856366067,1108.0,-0.412433355898686,1326.0,-0.153524350690202,-0.184258233547624,-0.348958952983088,292.466760458269,179.882662319999,229.630410678327,160.475763191377,57.9108858833,49.4641441695,57.9108858833,-0.22702683137,"grpE protein homolog 1, mitochondrial precursor"
NM_010948,Nudc,0.81298182588511,0.999999999990223,2336.0,1247.0,-0.905039799920577,1209.0,-0.949650686620868,1140.0,-1.03435894249414,-0.184313506132243,-0.391011594544005,508.076787046048,505.27137768463,387.456663896528,437.826831041767,185.419504435,164.77573339,185.419504435,-0.170191794536,nuclear migration protein nudC
NM_172943,Alkbh5,0.706597495013202,0.999999999990223,2500.0,1531.0,-0.707088760256013,1459.0,-0.77653668841359,1574.0,-0.667153228906328,-0.184564980616221,0.0731934524628842,30.581846799231,67.8289997023132,32.173412936273,81.0976803910463,45.5171963429,53.3573053929,45.5171963429,0.228809337326,probable alpha-ketoglutarate-dependent
NM_011386,Skil,0.177327838107549,0.795634617886928,2019.0,2593.0,0.360823186612542,2413.0,0.257070383115864,2676.0,0.40626184600162,-0.185117387000479,-0.489855567696678,29.3311099391859,42.4459738624908,20.8865773329779,34.3637989195148,32.7818286846,28.3163223544,32.7818286846,-0.210570682248,ski-like protein isoform a
NM_009790,Calm1,0.7532694330069,0.999999999990223,3168.0,1581.0,-1.00227805990944,2073.0,-0.611611765569008,1755.0,-0.851734814846875,-0.185245271378795,-0.257786079613668,629.794157966595,407.022303732955,526.741195791889,387.062635032954,104.988030921,104.755990557,104.988030921,-0.00318907503042,calmodulin
NM_029576,Rab1b,0.993658994387403,0.999999999990223,869.0,207.0,-2.06443187259499,206.0,-2.07138463323676,180.0,-2.26502570365288,-0.185442103459175,-0.0610837672047431,96.9820360057152,63.329252917114,92.9615274769436,69.0303307394554,40.2421988695,49.0175186277,40.2421988695,0.283947958081,ras-related protein Rab-1B
NM_145979,Chd4,0.0770886288541614,0.525233245568227,9900.0,16224.0,0.712572328507164,16668.0,0.751521407617589,16573.0,0.743275677570064,-0.18550214511789,-0.39072785653744,33.8961633656465,175.174317519174,25.8541187461444,151.946723331267,184.184252905,163.749435143,184.184252905,-0.169562098575,chromodomain-helicase-DNA-binding protein 4
NM_001045864,Rdbp,0.814846107494597,0.999999999990223,778.0,387.0,-1.00556667587454,379.0,-1.03562390973072,428.0,-0.860645680562123,-0.185733043878539,-0.527399699972036,62.3760174485595,72.5567273618635,43.2767375093889,57.2566288163699,59.6591775548,46.750479534,59.6591775548,-0.351096478405,negative elongation factor E
NM_001033342,Cdc42bpg,0.995385921622713,0.999999999990223,1099.0,203.0,-2.43086246644052,302.0,-1.86011382493907,194.0,-2.49595749466241,-0.186877078544931,0.00145769886396999,1.53001962458251,15.5607888285836,1.53156633746106,17.7307059032564,18.3456782594,19.6608974028,18.3456782594,0.0993656267737,serine/threonine-protein kinase MRCK gamma
NM_025812,Hmg20a,0.868563325005224,0.999999999990223,456.0,222.0,-1.03515045513776,224.0,-1.02226916384103,180.0,-1.33620446797486,-0.187116930440716,-0.0980779746869445,20.5296004958391,15.0450114527967,19.1803304785902,16.0027978480949,12.5426946838,15.6114140727,12.5426946838,0.313509038622,high mobility group protein 20A
NM_019653,Wsb1,0.577460491785614,0.999999999990223,1428.0,961.0,-0.570897117325774,1071.0,-0.414701010638043,1069.0,-0.417395119807307,-0.187529385106945,-0.131049218955283,18.3815059099922,56.3783786322839,16.7853863699145,58.6293131166104,61.8378911292,64.0102454121,61.8378911292,0.0497326685765,WD repeat and SOCS box-containing protein 1 isoform 1
NM_198033,Setx,0.0762298892857878,0.5227002957764,7748.0,11924.0,0.621907216941079,13301.0,0.779561126749307,13729.0,0.825249576195306,-0.187716557035436,-0.485787842749323,22.7860210112362,85.560717245583,16.271657014734,69.5898689606435,93.6798893388,79.0233771417,93.6798893388,-0.245174572186,probable helicase senataxin
NM_009458,Ube2b,0.791580880066347,0.999999999990223,764.0,335.0,-1.18699851480125,369.0,-1.0479344770637,521.0,-0.551409941010129,-0.18788181044904,-0.00124145073698572,110.710753349311,83.0902286456334,110.615526829187,94.5658435073533,41.8011123534,42.8669680537,41.8011123534,0.0362394337098,ubiquitin-conjugating enzyme E2 B
NM_207219,AI314976,0.743614051478289,0.999999999990223,503.0,250.0,-1.00573636954914,325.0,-0.628551769268838,297.0,-0.758111403037754,-0.187899559525301,-0.638210693947321,55.6140466591168,85.9554089437587,35.7325437790916,62.9094737191774,76.022569953,51.9151625693,76.022569953,-0.549392034554,O-acetyl-ADP-ribose deacetylase C6orf130 homolog
NM_007590,Calm3,0.764770851402155,0.999999999990223,3182.0,1908.0,-0.737570054231983,1684.0,-0.9176385655667,1726.0,-0.882119074106996,-0.187903918183189,-0.432115751852301,396.820449761943,363.450725526555,294.113014256843,306.853056041003,149.104667441,126.642824487,149.104667441,-0.235388595161,calmodulin
NM_001113355,Vps26a,0.192209660175543,0.828645133137149,686.0,877.0,0.353910840717258,754.0,0.136166545394341,912.0,0.410304761166121,-0.188001699718105,-0.770154038109127,32.4307493017989,46.826162554134,19.0159276459165,31.278308047075,33.3147435972,24.181720703,33.3147435972,-0.460614143393,vacuolar protein sorting-associated protein 26A isoform b
NM_011739,Ywhaq,0.517184116784492,0.999999999990223,555.0,397.0,-0.482316452179858,473.0,-0.230197823825248,428.0,-0.374107235223961,-0.188012911826268,-0.468113094488259,1169.27665609991,593.730793153092,845.281174016657,488.957392885581,15.7868537472,13.7162688573,15.7868537472,-0.201465377475,14-3-3 protein theta
NM_001081668,Nup62cl,0.539837979521403,0.999999999990223,225.0,153.0,-0.553392421720286,211.0,-0.0922585078519885,145.0,-0.63035440353517,-0.188090992949341,-0.305363503633184,68.8602238853618,29.049665180493,55.724330097924,26.7817275585974,25.8539013737,25.4726208343,25.8539013737,-0.0213513957448,nucleoporin 62 C-terminal like
NM_026305,Tceb2,0.999664312695063,0.999999999990223,640.0,93.0,-2.7695916949411,78.0,-3.02039979844163,87.0,-2.86474892798144,-0.188157627617339,0.1428909514853,1884.37388394352,420.623351818289,2080.5662012591,529.113609316653,76.3682747361,107.179474962,76.3682747361,0.488440851933,transcription elongation factor B polypeptide 2
NM_025547,Mterfd1,0.774687157557061,0.999999999990223,204.0,84.0,-1.27008916336774,122.0,-0.736965594166206,130.0,-0.646057097967995,-0.188371669738986,-0.26205370979807,23.1901085826956,20.3602499591412,19.3382315043219,19.3465086225697,19.0335587984,18.3922045767,19.0335587984,-0.0491880085209,"mTERF domain-containing protein 1, mitochondrial precursor"
NM_011971,Psmb3,0.999606662444138,0.999999999990223,926.0,162.0,-2.50769737439445,103.0,-3.15598581048443,115.0,-2.99844453349795,-0.188463910454159,-0.0651106854253867,1204.00957898263,521.752366901464,1150.87901905565,568.325900437743,59.1103919609,71.2075881291,59.1103919609,0.268205203712,proteasome subunit beta type-3
NM_008638,Mthfd2,0.18911763710811,0.822406691811741,498.0,484.0,-0.0410550682627705,789.0,0.662812837727204,602.0,0.273118186562824,-0.188559982993409,-1.30161136877207,25.7078169172017,40.8739007564726,10.4289631676323,18.8966244611763,34.7688738272,15.1380452402,34.7688738272,-1.19426192605,"bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial precursor"
NM_024197,Ndufa10,0.167245017949175,0.775230733807635,1638.0,1859.0,0.182486766895934,2122.0,0.373288516805918,2407.0,0.555019537660243,-0.188742198756803,-0.0885314777866963,203.329866409031,153.92295843159,191.227587001071,164.994639585863,154.357096416,174.111917745,154.357096416,0.173637165281,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 10, mitochondrial precursor"
NM_053119,Echs1,0.472196579833119,0.999999999990223,961.0,828.0,-0.214664792274291,619.0,-0.633768678495804,928.0,-0.050358297387389,-0.189238994179704,-0.15054539458108,129.473660675782,85.4559492104398,116.644092261034,87.778920704911,69.4451645044,77.0143257617,69.4451645044,0.149048691616,"enoyl-CoA hydratase, mitochondrial precursor"
NM_026032,Lsm1,0.617803566117432,0.999999999990223,418.0,291.0,-0.520981874819334,318.0,-0.393393819934482,247.0,-0.756610123312476,-0.189663213941786,-0.467311784352663,54.934555356652,58.8858697092317,39.7347741854973,48.5769838326685,14.0578327358,9.96942441055,14.0578327358,-0.491619218054,U6 snRNA-associated Sm-like protein LSm1
NM_001039536,Pigl,0.932546513804914,0.999999999990223,460.0,184.0,-1.31724147991302,162.0,-1.49989478619826,179.0,-1.35676984409966,-0.189893826716855,-0.20781259525393,30.8164901250563,27.4081314756347,26.6824281197643,27.069818388892,30.1137622419,27.8954974454,30.1137622419,-0.110011025607,N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase
NM_016904,Cks1b,0.784467733047747,0.999999999990223,991.0,392.0,-1.33581080812826,629.0,-0.654988291999596,593.0,-0.739877189586109,-0.191508559922199,-0.19384222858363,568.91229707393,213.20848482095,497.385357488505,212.863882709409,109.212233607,87.1900701421,109.212233607,-0.324565416698,cyclin-dependent kinases regulatory subunit 1
NM_016965,Nckap1,0.460650451693901,0.999999999990223,2100.0,1749.0,-0.263721239953354,1579.0,-0.41115160360858,1933.0,-0.119488367196204,-0.191515842722857,-0.302091866708537,24.608244775039,56.4070691528983,19.95914460621,52.2452527875624,63.1556138806,59.0146289288,63.1556138806,-0.0976783291997,nck-associated protein 1
NM_001160038,Ndufs1,0.654770230835157,0.999999999990223,2864.0,1829.0,-0.646691490472862,1778.0,-0.687468628377107,2019.0,-0.50417984600511,-0.191532131307948,-0.456791867236172,145.911190190772,152.127549377996,106.311573514945,126.577563635333,135.924246934,115.522597884,135.924246934,-0.234440448032,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial precursor"
NM_133789,Strn4,0.963981461232674,0.999999999990223,1125.0,388.0,-1.53336476709403,407.0,-1.46456577010873,303.0,-1.88906359863664,-0.191549338566822,-0.198908416142479,14.1976170577554,46.8169981529296,12.3690987972781,46.5787962507591,35.5348812061,36.223410871,35.5348812061,0.0276095671868,striatin-4 isoform 1
NM_001040026,Sco1,0.227463239179484,0.894816219852043,372.0,475.0,0.351785943052705,373.0,0.00386263963239889,447.0,0.264323101802366,-0.191761931106048,-0.325863654793611,37.2158036590848,24.4705590055198,29.6915361488872,22.2984794498542,11.5335045406,10.2646071034,11.5335045406,-0.166620339159,"protein SCO1 homolog, mitochondrial precursor"
NM_001163456,Cox18,0.733215102211841,0.999999999990223,282.0,148.0,-0.92548972236972,163.0,-0.787106238213798,185.0,-0.60549943172385,-0.191776155848841,0.606363191414635,32.4456053482038,16.0365619634629,49.3957279691226,27.8852890697359,15.5904535979,27.8658314351,15.5904535979,0.83377816283,mitochondrial inner membrane protein COX18
